<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
000001.SS,20130401,2229.4600,2243.9500,2227.3101,2234.3999,77400,2229.4600,2243.9500,2227.3101,2234.3999,0,0,0
000001.SS,20130329,2238.4900,2246.8701,2228.8101,2236.6201,85600,2238.4900,2246.8701,2228.8101,2236.6201,0,0,0
000001.SS,20130328,2273.5500,2273.5500,2232.9099,2236.3000,127600,2273.5500,2273.5500,2232.9099,2236.3000,0,0,0
000001.SS,20130327,2299.3799,2323.4800,2289.0000,2301.2600,96400,2299.3799,2323.4800,2289.0000,2301.2600,0,0,0
000001.SS,20130326,2318.5801,2319.9900,2281.1201,2297.6699,104400,2318.5801,2319.9900,2281.1201,2297.6699,0,0,0
000001.SS,20130325,2334.7400,2344.8899,2319.9099,2326.7200,97000,2334.7400,2344.8899,2319.9099,2326.7200,0,0,0
000001.SS,20130322,2321.3999,2332.0000,2314.9700,2328.2800,101200,2321.3999,2332.0000,2314.9700,2328.2800,0,0,0
000001.SS,20130321,2318.2100,2330.8101,2311.6001,2324.2400,119200,2318.2100,2330.8101,2311.6001,2324.2400,0,0,0
000001.SS,20130320,2257.7400,2317.8601,2257.4199,2317.3799,131200,2257.7400,2317.8601,2257.4199,2317.3799,0,0,0
000001.SS,20130319,2244.2600,2261.3101,2232.0200,2257.4299,87600,2244.2600,2261.3101,2232.0200,2257.4299,0,0,0
000001.SS,20130318,2267.2900,2276.0500,2239.2100,2240.0200,93200,2267.2900,2276.0500,2239.2100,2240.0200,0,0,0
000001.SS,20130315,2269.3101,2312.0801,2250.0000,2278.3999,116400,2269.3101,2312.0801,2250.0000,2278.3999,0,0,0
000001.SS,20130314,2255.7700,2276.2200,2253.3101,2270.2800,80200,2255.7700,2276.2200,2253.3101,2270.2800,0,0,0
000001.SS,20130313,2282.1699,2286.3301,2253.2500,2263.9700,91000,2282.1699,2286.3301,2253.2500,2263.9700,0,0,0
000001.SS,20130312,2309.1599,2333.2900,2264.8301,2286.6001,117600,2309.1599,2333.2900,2264.8301,2286.6001,0,0,0
000001.SS,20130311,2314.6799,2320.9600,2296.5801,2310.5901,84200,2314.6799,2320.9600,2296.5801,2310.5901,0,0,0
000001.SS,20130308,2326.4199,2333.6699,2314.5901,2318.6101,98800,2326.4199,2333.6699,2314.5901,2318.6101,0,0,0
000001.SS,20130307,2340.4399,2352.0200,2304.2700,2324.2900,139800,2340.4399,2352.0200,2304.2700,2324.2900,0,0,0
000001.SS,20130306,2333.6101,2351.4399,2321.6001,2347.1799,141400,2333.6101,2351.4399,2321.6001,2347.1799,0,0,0
000001.SS,20130305,2274.8101,2328.1399,2270.1001,2326.3101,131200,2274.8101,2328.1399,2270.1001,2326.3101,0,0,0
000001.SS,20130304,2332.0801,2333.5400,2259.2500,2273.3999,161800,2332.0801,2333.5400,2259.2500,2273.3999,0,0,0
000001.SS,20130301,2364.5400,2369.6499,2330.8601,2359.5100,120400,2364.5400,2369.6499,2330.8601,2359.5100,0,0,0
000001.SS,20130228,2322.3201,2366.1599,2308.9199,2365.5901,127000,2322.3201,2366.1599,2308.9199,2365.5901,0,0,0
000001.SS,20130227,2297.7700,2324.6299,2292.0300,2313.2200,97800,2297.7700,2324.6299,2292.0300,2313.2200,0,0,0
000001.SS,20130226,2313.7400,2340.7100,2289.8899,2293.3401,117600,2313.7400,2340.7100,2289.8899,2293.3401,0,0,0
000001.SS,20130225,2320.6201,2338.7800,2315.0100,2325.8201,88400,2320.6201,2338.7800,2315.0100,2325.8201,0,0,0
000001.SS,20130222,2322.9399,2330.8799,2308.7600,2314.1599,97000,2322.9399,2330.8799,2308.7600,2314.1599,0,0,0
000001.SS,20130221,2378.8201,2378.8201,2309.1699,2325.9500,144000,2378.8201,2378.8201,2309.1699,2325.9500,0,0,0
000001.SS,20130220,2383.4900,2397.9399,2370.6101,2397.1799,110200,2383.4900,2397.9399,2370.6101,2397.1799,0,0,0
000001.SS,20130219,2420.2600,2427.0701,2373.5300,2382.9099,123400,2420.2600,2427.0701,2373.5300,2382.9099,0,0,0
000001.SS,20130218,2441.9099,2444.8000,2415.4299,2421.5601,116200,2441.9099,2444.8000,2415.4299,2421.5601,0,0,0
000001.SS,20130208,2416.6201,2443.0300,2414.3999,2432.3999,109000,2416.6201,2443.0300,2414.3999,2432.3999,0,0,0
000001.SS,20130207,2430.6899,2433.8899,2394.2200,2418.5300,120000,2430.6899,2433.8899,2394.2200,2418.5300,0,0,0
000001.SS,20130206,2432.6799,2441.7300,2427.7000,2434.4800,116600,2432.6799,2441.7300,2427.7000,2434.4800,0,0,0
000001.SS,20130205,2411.0000,2437.4199,2403.3000,2433.1299,150800,2411.0000,2437.4199,2403.3000,2433.1299,0,0,0
000001.SS,20130204,2425.9199,2440.3799,2417.5801,2428.1499,167600,2425.9199,2440.3799,2417.5801,2428.1499,0,0,0
000001.SS,20130201,2377.4099,2421.1499,2369.5701,2419.0200,140800,2377.4099,2421.1499,2369.5701,2419.0200,0,0,0
000001.SS,20130131,2383.4299,2391.8201,2371.2300,2385.4199,139800,2383.4299,2391.8201,2371.2300,2385.4199,0,0,0
000001.SS,20130130,2360.7500,2383.7600,2347.8899,2382.4800,149800,2360.7500,2383.7600,2347.8899,2382.4800,0,0,0
000001.SS,20130129,2347.2200,2363.8000,2337.3501,2358.9800,141800,2347.2200,2363.8000,2337.3501,2358.9800,0,0,0
000001.SS,20130128,2295.3501,2346.9199,2295.3501,2346.5000,128400,2295.3501,2346.9199,2295.3501,2346.5000,0,0,0
000001.SS,20130125,2300.0000,2308.3799,2288.2600,2291.3000,92600,2300.0000,2308.3799,2288.2600,2291.3000,0,0,0
000001.SS,20130124,2320.2600,2362.9399,2287.3000,2302.6001,161000,2320.2600,2362.9399,2287.3000,2302.6001,0,0,0
000001.SS,20130123,2308.5200,2325.1201,2296.4900,2320.9099,118200,2308.5200,2325.1201,2296.4900,2320.9099,0,0,0
000001.SS,20130122,2326.4900,2335.8101,2301.3000,2315.1399,149400,2326.4900,2335.8101,2301.3000,2315.1399,0,0,0
000001.SS,20130121,2321.4900,2329.5801,2305.1001,2328.2200,134600,2321.4900,2329.5801,2305.1001,2328.2200,0,0,0
000001.SS,20130118,2295.8101,2324.5100,2285.9700,2317.0701,125400,2295.8101,2324.5100,2285.9700,2317.0701,0,0,0
000001.SS,20130117,2305.1399,2305.6001,2275.8799,2284.9099,119200,2305.1399,2305.6001,2275.8799,2284.9099,0,0,0
000001.SS,20130116,2322.1599,2326.7600,2279.5100,2309.5000,153600,2322.1599,2326.7600,2279.5100,2309.5000,0,0,0
000001.SS,20130115,2312.4700,2332.7800,2309.3201,2325.6799,165600,2312.4700,2332.7800,2309.3201,2325.6799,0,0,0
000001.SS,20130114,2236.2900,2317.6201,2235.1101,2311.7400,144800,2236.2900,2317.6201,2235.1101,2311.7400,0,0,0
000001.SS,20130111,2285.1899,2290.2100,2234.9500,2243.0000,125000,2285.1899,2290.2100,2234.9500,2243.0000,0,0,0
000001.SS,20130110,2274.3799,2295.4800,2268.6499,2283.6599,120000,2274.3799,2295.4800,2268.6499,2283.6599,0,0,0
000001.SS,20130109,2271.3000,2283.8999,2259.0500,2275.3401,122000,2271.3000,2283.8999,2259.0500,2275.3401,0,0,0
000001.SS,20130108,2284.6499,2289.1399,2262.9800,2276.0701,123000,2284.6499,2289.1399,2262.9800,2276.0701,0,0,0
000001.SS,20130107,2271.6599,2293.3201,2266.8601,2285.3601,118200,2271.6599,2293.3201,2266.8601,2285.3601,0,0,0
000001.SS,20130104,2289.5100,2296.1101,2256.5601,2276.9900,139400,2289.5100,2296.1101,2256.5601,2276.9900,0,0,0
000001.SS,20121231,2236.4600,2269.5100,2236.4600,2269.1299,128000,2236.4600,2269.5100,2236.4600,2269.1299,0,0,0
000001.SS,20121228,2207.9099,2234.8701,2204.0000,2233.2500,116000,2207.9099,2234.8701,2204.0000,2233.2500,0,0,0
000001.SS,20121227,2223.6599,2234.7200,2204.7900,2205.8999,129000,2223.6599,2234.7200,2204.7900,2205.8999,0,0,0
000001.SS,20121226,2211.5901,2220.4800,2206.7900,2219.1299,121800,2211.5901,2220.4800,2206.7900,2219.1299,0,0,0
000001.SS,20121225,2154.3201,2220.2600,2146.8601,2213.6101,143400,2154.3201,2220.2600,2146.8601,2213.6101,0,0,0
000001.SS,20121224,2150.6499,2170.3899,2149.8201,2159.0500,78400,2150.6499,2170.3899,2149.8201,2159.0500,0,0,0
000001.SS,20121221,2169.5701,2190.3999,2148.1699,2153.3101,103400,2169.5701,2190.3999,2148.1699,2153.3101,0,0,0
000001.SS,20121220,2156.1899,2174.8201,2142.9500,2168.3501,99400,2156.1899,2174.8201,2142.9500,2168.3501,0,0,0
000001.SS,20121219,2158.6699,2175.3999,2154.2900,2162.2400,94400,2158.6699,2175.3999,2154.2900,2162.2400,0,0,0
000001.SS,20121218,2155.8601,2183.7100,2144.7300,2162.4600,126000,2155.8601,2183.7100,2144.7300,2162.4600,0,0,0
000001.SS,20121217,2152.1001,2169.5701,2151.9399,2160.3401,144200,2152.1001,2169.5701,2151.9399,2160.3401,0,0,0
000001.SS,20121214,2062.6899,2152.5000,2062.5400,2150.6201,160800,2062.6899,2152.5000,2062.5400,2150.6201,0,0,0
000001.SS,20121213,2077.4199,2081.3601,2059.4700,2061.4800,72200,2077.4199,2081.3601,2059.4700,2061.4800,0,0,0
000001.SS,20121212,2073.2700,2085.9299,2066.3899,2082.7300,78600,2073.2700,2085.9299,2066.3899,2082.7300,0,0,0
000001.SS,20121211,2077.5601,2088.6399,2070.1899,2074.7000,93400,2077.5601,2088.6399,2070.1899,2074.7000,0,0,0
000001.SS,20121210,2067.3201,2087.0100,2064.6101,2083.7700,115400,2067.3201,2087.0100,2064.6101,2083.7700,0,0,0
000001.SS,20121207,2028.7700,2065.7400,2023.9600,2061.7900,115200,2028.7700,2065.7400,2023.9600,2061.7900,0,0,0
000001.SS,20121206,2029.5601,2036.6100,2018.3800,2029.2400,81400,2029.5601,2036.6100,2018.3800,2029.2400,0,0,0
000001.SS,20121205,1973.1100,2040.6000,1970.2000,2031.9100,120000,1973.1100,2040.6000,1970.2000,2031.9100,0,0,0
000001.SS,20121204,1956.6200,1980.1200,1949.4600,1975.1400,62400,1956.6200,1980.1200,1949.4600,1975.1400,0,0,0
000001.SS,20121203,1977.2500,1988.1899,1957.8800,1959.7700,61600,1977.2500,1988.1899,1957.8800,1959.7700,0,0,0
000001.SS,20121130,1961.8101,1983.4200,1959.3300,1980.1200,56800,1961.8101,1983.4200,1959.3300,1980.1200,0,0,0
000001.SS,20121129,1972.9301,1980.5601,1961.8199,1963.4900,49600,1972.9301,1980.5601,1961.8199,1963.4900,0,0,0
000001.SS,20121128,1984.4800,1984.8600,1968.2100,1973.5200,50600,1984.4800,1984.8600,1968.2100,1973.5200,0,0,0
000001.SS,20121127,2012.0699,2014.2100,1990.3400,1991.1700,56600,2012.0699,2014.2100,1990.3400,1991.1700,0,0,0
000001.SS,20121126,2023.3400,2027.2700,2014.0300,2017.4600,44800,2023.3400,2027.2700,2014.0300,2017.4600,0,0,0
000001.SS,20121123,2020.0200,2034.8800,2017.0000,2027.3800,51600,2020.0200,2034.8800,2017.0000,2027.3800,0,0,0
000001.SS,20121122,2021.2100,2023.0800,2009.7200,2015.6100,45600,2021.2100,2023.0800,2009.7200,2015.6100,0,0,0
000001.SS,20121121,2008.2100,2031.1500,1995.1700,2030.3199,53200,2008.2100,2031.1500,1995.1700,2030.3199,0,0,0
000001.SS,20121120,2020.4301,2023.6100,2004.1700,2008.9200,42600,2020.4301,2023.6100,2004.1700,2008.9200,0,0,0
000001.SS,20121119,2013.2500,2018.3800,1995.7200,2016.9800,45400,2013.2500,2018.3800,1995.7200,2016.9800,0,0,0
000001.SS,20121116,2026.5601,2028.6899,2001.7100,2014.7200,49600,2026.5601,2028.6899,2001.7100,2014.7200,0,0,0
000001.SS,20121115,2045.4600,2053.5601,2029.8700,2030.2900,50600,2045.4600,2053.5601,2029.8700,2030.2900,0,0,0
000001.SS,20121114,2047.2600,2056.4900,2040.1700,2055.4199,48000,2047.2600,2056.4900,2040.1700,2055.4199,0,0,0
000001.SS,20121113,2078.1299,2078.1299,2044.0400,2047.8900,61000,2078.1299,2078.1299,2044.0400,2047.8900,0,0,0
000001.SS,20121112,2069.2100,2079.5701,2061.8401,2079.2700,56600,2069.2100,2079.5701,2061.8401,2079.2700,0,0,0
000001.SS,20121109,2066.5000,2077.2300,2062.4199,2069.0701,54200,2066.5000,2077.2300,2062.4199,2069.0701,0,0,0
000001.SS,20121108,2091.2500,2092.5601,2070.6499,2071.5100,66600,2091.2500,2092.5601,2070.6499,2071.5100,0,0,0
000001.SS,20121107,2102.4199,2112.6299,2093.2900,2105.7300,59400,2102.4199,2112.6299,2093.2900,2105.7300,0,0,0
000001.SS,20121106,2113.6599,2114.7900,2078.4700,2106.0000,71400,2113.6599,2114.7900,2078.4700,2106.0000,0,0,0
000001.SS,20121105,2113.3301,2123.3301,2104.5801,2114.0300,71600,2113.3301,2123.3301,2104.5801,2114.0300,0,0,0
000001.SS,20121102,2105.4500,2119.2200,2096.5300,2117.0500,76600,2105.4500,2119.2200,2096.5300,2117.0500,0,0,0
000001.SS,20121101,2070.0200,2109.5000,2069.9500,2104.4299,82800,2070.0200,2109.5000,2069.9500,2104.4299,0,0,0
000001.SS,20121031,2061.1201,2070.4800,2053.5801,2068.8799,59600,2061.1201,2070.4800,2053.5801,2068.8799,0,0,0
000001.SS,20121030,2059.2000,2075.9099,2054.2600,2062.3501,60600,2059.2000,2075.9099,2054.2600,2062.3501,0,0,0
000001.SS,20121029,2061.8501,2068.2400,2053.0901,2058.9399,53600,2061.8501,2068.2400,2053.0901,2058.9399,0,0,0
000001.SS,20121026,2100.1001,2102.1599,2058.0601,2066.2100,78600,2100.1001,2102.1599,2058.0601,2066.2100,0,0,0
000001.SS,20121025,2114.7600,2128.7400,2100.6101,2101.5801,85400,2114.7600,2128.7400,2100.6101,2101.5801,0,0,0
000001.SS,20121024,2106.8301,2124.0000,2104.6699,2115.9900,72800,2106.8301,2124.0000,2104.6699,2115.9900,0,0,0
000001.SS,20121023,2132.1101,2136.2200,2111.9199,2114.4500,72600,2132.1101,2136.2200,2111.9199,2114.4500,0,0,0
000001.SS,20121022,2118.5200,2138.0300,2112.7500,2132.7600,60200,2118.5200,2138.0300,2112.7500,2132.7600,0,0,0
000001.SS,20121019,2129.8201,2136.8701,2125.7400,2128.3000,67600,2129.8201,2136.8701,2125.7400,2128.3000,0,0,0
000001.SS,20121018,2108.5000,2137.6899,2107.4900,2131.6899,87200,2108.5000,2137.6899,2107.4900,2131.6899,0,0,0
000001.SS,20121017,2104.2800,2113.1599,2088.0400,2105.6201,59800,2104.2800,2113.1599,2088.0400,2105.6201,0,0,0
000001.SS,20121016,2097.0500,2111.7800,2089.7000,2098.8101,57800,2097.0500,2111.7800,2089.7000,2098.8101,0,0,0
000001.SS,20121015,2105.0200,2107.2000,2085.1101,2098.7000,54000,2105.0200,2107.2000,2085.1101,2098.7000,0,0,0
000001.SS,20121012,2109.0701,2127.3101,2092.5100,2104.9299,68200,2109.0701,2127.3101,2092.5100,2104.9299,0,0,0
000001.SS,20121011,2114.2300,2117.8401,2101.1399,2102.8701,74400,2114.2300,2117.8401,2101.1399,2102.8701,0,0,0
000001.SS,20121010,2111.5901,2121.9900,2102.5300,2119.9399,79000,2111.5901,2121.9900,2102.5300,2119.9399,0,0,0
000001.SS,20121009,2081.5901,2119.3401,2081.5901,2115.2300,84600,2081.5901,2119.3401,2081.5901,2115.2300,0,0,0
000001.SS,20121008,2084.8501,2096.2600,2063.0901,2074.4199,55200,2084.8501,2096.2600,2063.0901,2074.4199,0,0,0
000001.SS,20120928,2042.8900,2089.6299,2040.3500,2086.1699,79400,2042.8900,2089.6299,2040.3500,2086.1699,0,0,0
000001.SS,20120927,2003.1000,2068.0701,2002.3199,2056.3201,76600,2003.1000,2068.0701,2002.3199,2056.3201,0,0,0
000001.SS,20120926,2027.8500,2033.0400,1999.4800,2004.1700,50400,2027.8500,2033.0400,1999.4800,2004.1700,0,0,0
000001.SS,20120925,2028.6300,2039.1000,2021.8101,2029.2900,48200,2028.6300,2039.1000,2021.8101,2029.2900,0,0,0
000001.SS,20120924,2015.7700,2040.8500,2005.2600,2033.1899,57600,2015.7700,2040.8500,2005.2600,2033.1899,0,0,0
000001.SS,20120921,2020.5500,2041.9500,2018.2600,2026.6899,60200,2020.5500,2041.9500,2018.2600,2026.6899,0,0,0
000001.SS,20120920,2060.3101,2060.3101,2023.0800,2024.8400,67400,2060.3101,2060.3101,2023.0800,2024.8400,0,0,0
000001.SS,20120919,2061.0601,2069.9500,2055.2000,2067.8301,52200,2061.0601,2069.9500,2055.2000,2067.8301,0,0,0
000001.SS,20120918,2069.3401,2074.7600,2053.6599,2059.5400,53800,2069.3401,2074.7600,2053.6599,2059.5400,0,0,0
000001.SS,20120917,2120.6201,2121.5801,2077.4800,2078.5000,76400,2120.6201,2121.5801,2077.4800,2078.5000,0,0,0
000001.SS,20120914,2127.3899,2136.2300,2111.1201,2123.8501,91200,2127.3899,2136.2300,2111.1201,2123.8501,0,0,0
000001.SS,20120913,2123.8401,2130.0801,2110.0000,2110.3799,79000,2123.8401,2130.0801,2110.0000,2110.3799,0,0,0
000001.SS,20120912,2129.6899,2137.8899,2109.1399,2126.5500,84200,2129.6899,2137.8899,2109.1399,2126.5500,0,0,0
000001.SS,20120911,2127.5200,2127.5200,2107.2200,2120.5500,80400,2127.5200,2127.5200,2107.2200,2120.5500,0,0,0
000001.SS,20120910,2128.0601,2140.1699,2120.4900,2134.8899,103600,2128.0601,2140.1699,2120.4900,2134.8899,0,0,0
000001.SS,20120907,2062.9900,2145.0000,2062.9900,2127.7600,140000,2062.9900,2145.0000,2062.9900,2127.7600,0,0,0
000001.SS,20120906,2040.6700,2052.9500,2036.3700,2051.9199,56000,2040.6700,2052.9500,2036.3700,2051.9199,0,0,0
000001.SS,20120905,2038.8700,2048.3201,2029.0500,2037.6801,57600,2038.8700,2048.3201,2029.0500,2037.6801,0,0,0
000001.SS,20120904,2060.6101,2063.8201,2039.2700,2043.6500,57400,2060.6101,2063.8201,2039.2700,2043.6500,0,0,0
000001.SS,20120903,2044.8199,2066.7800,2041.1600,2059.1499,60600,2044.8199,2066.7800,2041.1600,2059.1499,0,0,0
000001.SS,20120831,2046.2900,2059.3000,2044.6500,2047.5200,46200,2046.2900,2059.3000,2044.6500,2047.5200,0,0,0
000001.SS,20120830,2044.0300,2060.1899,2032.5400,2052.5801,62000,2044.0300,2060.1899,2032.5400,2052.5801,0,0,0
000001.SS,20120829,2066.8201,2073.9500,2051.7700,2053.2400,52200,2066.8201,2073.9500,2051.7700,2053.2400,0,0,0
000001.SS,20120828,2054.9700,2083.9600,2052.4900,2073.1499,54400,2054.9700,2083.9600,2052.4900,2073.1499,0,0,0
000001.SS,20120827,2085.3701,2085.3701,2055.3799,2055.7100,60400,2085.3701,2085.3701,2055.3799,2055.7100,0,0,0
000001.SS,20120824,2108.3601,2109.8201,2089.2200,2092.1001,60200,2108.3601,2109.8201,2089.2200,2092.1001,0,0,0
000001.SS,20120823,2106.9600,2118.7400,2097.0801,2113.0701,58400,2106.9600,2118.7400,2097.0801,2113.0701,0,0,0
000001.SS,20120822,2118.8799,2121.1499,2097.6001,2107.7100,58400,2118.8799,2121.1499,2097.6001,2107.7100,0,0,0
000001.SS,20120821,2106.3799,2124.2000,2103.0701,2118.2700,60800,2106.3799,2124.2000,2103.0701,2118.2700,0,0,0
000001.SS,20120820,2102.2300,2110.7800,2089.0200,2106.9600,46800,2102.2300,2110.7800,2089.0200,2106.9600,0,0,0
000001.SS,20120817,2111.6499,2120.7100,2100.7900,2114.8899,44400,2111.6499,2120.7100,2100.7900,2114.8899,0,0,0
000001.SS,20120816,2116.0801,2122.6799,2109.6599,2112.2000,45200,2116.0801,2122.6799,2109.6599,2112.2000,0,0,0
000001.SS,20120815,2138.2800,2139.1399,2118.5000,2118.9500,54600,2138.2800,2139.1399,2118.5000,2118.9500,0,0,0
000001.SS,20120814,2137.0500,2144.0100,2119.2500,2142.5200,67600,2137.0500,2144.0100,2119.2500,2142.5200,0,0,0
000001.SS,20120813,2164.0400,2164.0400,2134.5500,2136.0801,71400,2164.0400,2164.0400,2134.5500,2136.0801,0,0,0
000001.SS,20120810,2172.9600,2176.7900,2165.2800,2168.8101,68400,2172.9600,2176.7900,2165.2800,2168.8101,0,0,0
000001.SS,20120809,2159.4299,2175.5400,2148.6899,2174.1001,72600,2159.4299,2175.5400,2148.6899,2174.1001,0,0,0
000001.SS,20120808,2158.9800,2168.7300,2153.0200,2160.9900,72800,2158.9800,2168.7300,2153.0200,2160.9900,0,0,0
000001.SS,20120807,2153.0901,2159.6799,2148.8999,2157.6201,75000,2153.0901,2159.6799,2148.8999,2157.6201,0,0,0
000001.SS,20120806,2129.1499,2158.6799,2127.2600,2154.9199,71800,2129.1499,2158.6799,2127.2600,2154.9199,0,0,0
000001.SS,20120803,2113.9600,2133.2700,2108.3301,2132.8000,53400,2113.9600,2133.2700,2108.3301,2132.8000,0,0,0
000001.SS,20120802,2120.1499,2126.4600,2103.5000,2111.1799,53400,2120.1499,2126.4600,2103.5000,2111.1799,0,0,0
000001.SS,20120801,2101.7200,2130.7100,2101.7100,2123.3601,53800,2101.7200,2130.7100,2101.7100,2123.3601,0,0,0
000001.SS,20120731,2109.3201,2116.8999,2100.2500,2103.6399,53400,2109.3201,2116.8999,2100.2500,2103.6399,0,0,0
000001.SS,20120730,2128.1599,2137.7400,2107.6299,2109.9099,52000,2128.1599,2137.7400,2107.6299,2109.9099,0,0,0
000001.SS,20120727,2132.0100,2139.1499,2120.6299,2128.7600,52000,2132.0100,2139.1499,2120.6299,2128.7600,0,0,0
000001.SS,20120726,2134.9900,2147.6599,2124.1599,2126.0000,52800,2134.9900,2147.6599,2124.1599,2126.0000,0,0,0
000001.SS,20120725,2141.0400,2151.4500,2132.8301,2136.1499,48600,2141.0400,2151.4500,2132.8301,2136.1499,0,0,0
000001.SS,20120724,2132.3201,2158.9500,2131.0100,2146.5901,54400,2132.3201,2158.9500,2131.0100,2146.5901,0,0,0
000001.SS,20120723,2154.1699,2154.1699,2135.5601,2141.3999,55600,2154.1699,2154.1699,2135.5601,2141.3999,0,0,0
000001.SS,20120720,2180.0100,2185.7300,2162.0601,2168.6399,64400,2180.0100,2185.7300,2162.0601,2168.6399,0,0,0
000001.SS,20120719,2164.2700,2197.7900,2159.9399,2184.8401,79400,2164.2700,2197.7900,2159.9399,2184.8401,0,0,0
000001.SS,20120718,2159.8601,2170.3000,2138.7900,2169.1001,66600,2159.8601,2170.3000,2138.7900,2169.1001,0,0,0
000001.SS,20120717,2142.4299,2165.3301,2141.4800,2161.1899,55200,2142.4299,2165.3301,2141.4800,2161.1899,0,0,0
000001.SS,20120716,2187.8899,2188.0601,2146.1499,2147.9600,67400,2187.8899,2188.0601,2146.1499,2147.9600,0,0,0
000001.SS,20120713,2180.1699,2198.6599,2177.9199,2185.8999,57600,2180.1699,2198.6599,2177.9199,2185.8999,0,0,0
000001.SS,20120712,2172.0601,2197.0400,2152.6799,2185.4900,82200,2172.0601,2197.0400,2152.6799,2185.4900,0,0,0
000001.SS,20120711,2160.0200,2176.4900,2156.6001,2175.3799,58600,2160.0200,2176.4900,2156.6001,2175.3799,0,0,0
000001.SS,20120710,2166.9500,2178.2000,2156.7300,2164.4399,59000,2166.9500,2178.2000,2156.7300,2164.4399,0,0,0
000001.SS,20120709,2210.7100,2216.7000,2168.6101,2170.8101,75200,2210.7100,2216.7000,2168.6101,2170.8101,0,0,0
000001.SS,20120706,2203.7300,2227.4700,2185.5200,2223.5801,76600,2203.7300,2227.4700,2185.5200,2223.5801,0,0,0
000001.SS,20120705,2218.2200,2218.2200,2192.6499,2201.3501,58000,2218.2200,2218.2200,2192.6499,2201.3501,0,0,0
000001.SS,20120704,2233.3301,2239.2700,2219.4500,2227.3101,55200,2233.3301,2239.2700,2219.4500,2227.3101,0,0,0
000001.SS,20120703,2225.5701,2244.8301,2219.0500,2229.1899,62800,2225.5701,2244.8301,2219.0500,2229.1899,0,0,0
000001.SS,20120702,2234.3201,2234.8701,2215.3601,2226.1101,62200,2234.3201,2234.8701,2215.3601,2226.1101,0,0,0
000001.SS,20120629,2190.5701,2226.4900,2188.7200,2225.4299,61400,2190.5701,2226.4900,2188.7200,2225.4299,0,0,0
000001.SS,20120628,2220.2400,2224.1599,2195.3501,2195.8401,54200,2220.2400,2224.1599,2195.3501,2195.8401,0,0,0
000001.SS,20120627,2219.9399,2233.5400,2213.3201,2216.9299,51000,2219.9399,2233.5400,2213.3201,2216.9299,0,0,0
000001.SS,20120626,2214.6499,2229.2400,2203.9399,2222.0701,53000,2214.6499,2229.2400,2203.9399,2222.0701,0,0,0
000001.SS,20120625,2253.5100,2253.5100,2223.0500,2224.1101,59800,2253.5100,2253.5100,2223.0500,2224.1101,0,0,0
000001.SS,20120621,2288.4500,2288.4500,2253.7900,2260.8799,59000,2288.4500,2288.4500,2253.7900,2260.8799,0,0,0
000001.SS,20120620,2300.4099,2304.4600,2291.5400,2292.8799,54200,2300.4099,2304.4600,2291.5400,2292.8799,0,0,0
000001.SS,20120619,2313.4600,2313.4600,2298.3899,2300.7900,60200,2313.4600,2313.4600,2298.3899,2300.7900,0,0,0
000001.SS,20120618,2313.5300,2325.0500,2309.7100,2316.0500,60600,2313.5300,2325.0500,2309.7100,2316.0500,0,0,0
000001.SS,20120615,2299.7800,2314.2400,2283.3999,2306.8501,68600,2299.7800,2314.2400,2283.3999,2306.8501,0,0,0
000001.SS,20120614,2306.7800,2314.5801,2293.0601,2295.9500,71600,2306.7800,2314.5801,2293.0601,2295.9500,0,0,0
000001.SS,20120613,2289.7100,2319.7100,2284.6499,2318.9199,78400,2289.7100,2319.7100,2284.6499,2318.9199,0,0,0
000001.SS,20120612,2295.0701,2298.9500,2280.9500,2289.7900,60000,2295.0701,2298.9500,2280.9500,2289.7900,0,0,0
000001.SS,20120611,2282.8899,2311.7700,2278.1599,2305.8601,64200,2282.8899,2311.7700,2278.1599,2305.8601,0,0,0
